file_name,Name,label
file40.wav,Willow Warbler - Phylloscopus trochilus,2
file41.wav,Willow Warbler - Phylloscopus trochilus,2
file42.wav,Willow Warbler - Phylloscopus trochilus,2
file43.wav,Willow Warbler - Phylloscopus trochilus,2
file44.wav,Willow Warbler - Phylloscopus trochilus,2
file45.wav,Willow Warbler - Phylloscopus trochilus,2
file46.wav,Willow Warbler - Phylloscopus trochilus,2
file47.wav,Willow Warbler - Phylloscopus trochilus,2
file48.wav,Willow Warbler - Phylloscopus trochilus,2
file49.wav,Willow Warbler - Phylloscopus trochilus,2
file50.wav,Willow Warbler - Phylloscopus trochilus,2
file51.wav,Willow Warbler - Phylloscopus trochilus,2
file52.wav,Willow Warbler - Phylloscopus trochilus,2
file53.wav,Willow Warbler - Phylloscopus trochilus,2
file54.wav,Willow Warbler - Phylloscopus trochilus,2
file55.wav,Willow Warbler - Phylloscopus trochilus,2
file56.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file57.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file58.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file59.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file60.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file61.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file62.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file63.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file64.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file65.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file66.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file67.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file68.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file69.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file70.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file71.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file72.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file73.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file74.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file75.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file76.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file77.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file78.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file79.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file80.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file81.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file82.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file83.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file84.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file85.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file86.wav,Common Blackbird - Turdus merula,4
file87.wav,Common Blackbird - Turdus merula,4
file88.wav,Common Blackbird - Turdus merula,4
file89.wav,Common Blackbird - Turdus merula,4
file90.wav,Common Blackbird - Turdus merula,4
file91.wav,Common Blackbird - Turdus merula,4
file92.wav,Common Blackbird - Turdus merula,4
file93.wav,Common Blackbird - Turdus merula,4
file94.wav,Common Blackbird - Turdus merula,4
file95.wav,Common Blackbird - Turdus merula,4
file96.wav,Common Blackbird - Turdus merula,4
file97.wav,Common Blackbird - Turdus merula,4
file98.wav,Common Blackbird - Turdus merula,4
file99.wav,Common Blackbird - Turdus merula,4
file100.wav,Common Blackbird - Turdus merula,4
file101.wav,Common Blackbird - Turdus merula,4
file102.wav,Common Blackbird - Turdus merula,4
file103.wav,Common Blackbird - Turdus merula,4
file104.wav,Common Blackbird - Turdus merula,4
file105.wav,Common Blackbird - Turdus merula,4
file106.wav,Common Blackbird - Turdus merula,4
file107.wav,Common Redstart - Phoenicurus phoenicurus,5
file108.wav,Common Redstart - Phoenicurus phoenicurus,5
file109.wav,Common Redstart - Phoenicurus phoenicurus,5
file110.wav,Common Redstart - Phoenicurus phoenicurus,5
file111.wav,Common Redstart - Phoenicurus phoenicurus,5
file112.wav,Common Redstart - Phoenicurus phoenicurus,5
file113.wav,Common Redstart - Phoenicurus phoenicurus,5
file114.wav,Common Redstart - Phoenicurus phoenicurus,5
file115.wav,Common Redstart - Phoenicurus phoenicurus,5
file116.wav,Common Redstart - Phoenicurus phoenicurus,5
file117.wav,Common Redstart - Phoenicurus phoenicurus,5
file118.wav,Common Redstart - Phoenicurus phoenicurus,5
file119.wav,Common Redstart - Phoenicurus phoenicurus,5
file120.wav,Common Redstart - Phoenicurus phoenicurus,5
file121.wav,Common Redstart - Phoenicurus phoenicurus,5
file122.wav,Common Redstart - Phoenicurus phoenicurus,5
file123.wav,Common Redstart - Phoenicurus phoenicurus,5
file124.wav,Common Redstart - Phoenicurus phoenicurus,5
file125.wav,Common Redstart - Phoenicurus phoenicurus,5
file126.wav,Common Redstart - Phoenicurus phoenicurus,5
file127.wav,Common Redstart - Phoenicurus phoenicurus,5
file128.wav,Common Redstart - Phoenicurus phoenicurus,5
file129.wav,Common Redstart - Phoenicurus phoenicurus,5
file130.wav,Common Redstart - Phoenicurus phoenicurus,5
file131.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file132.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file133.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file134.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file135.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file136.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file137.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file138.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file139.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file140.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file141.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file142.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file143.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file144.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file145.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file146.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file147.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file148.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file149.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file150.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file151.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file152.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file153.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file154.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file155.wav,Blue Jay - Cyanocitta cristata,7
file156.wav,Blue Jay - Cyanocitta cristata,7
file157.wav,Blue Jay - Cyanocitta cristata,7
file158.wav,Blue Jay - Cyanocitta cristata,7
file159.wav,Blue Jay - Cyanocitta cristata,7
file160.wav,Blue Jay - Cyanocitta cristata,7
file161.wav,Blue Jay - Cyanocitta cristata,7
file162.wav,Blue Jay - Cyanocitta cristata,7
file163.wav,Blue Jay - Cyanocitta cristata,7
file164.wav,Blue Jay - Cyanocitta cristata,7
file165.wav,Blue Jay - Cyanocitta cristata,7
file166.wav,Blue Jay - Cyanocitta cristata,7
file167.wav,Blue Jay - Cyanocitta cristata,7
file168.wav,Blue Jay - Cyanocitta cristata,7
file169.wav,Blue Jay - Cyanocitta cristata,7
file170.wav,Blue Jay - Cyanocitta cristata,7
file171.wav,Blue Jay - Cyanocitta cristata,7
file172.wav,Blue Jay - Cyanocitta cristata,7
file173.wav,Blue Jay - Cyanocitta cristata,7
file174.wav,Common Snipe - Gallinago gallinago,8
file175.wav,Common Snipe - Gallinago gallinago,8
file176.wav,Common Snipe - Gallinago gallinago,8
file177.wav,Common Snipe - Gallinago gallinago,8
file178.wav,Common Snipe - Gallinago gallinago,8
file179.wav,Common Snipe - Gallinago gallinago,8
file180.wav,Common Snipe - Gallinago gallinago,8
file181.wav,Common Snipe - Gallinago gallinago,8
file182.wav,Common Snipe - Gallinago gallinago,8
file183.wav,Common Snipe - Gallinago gallinago,8
file184.wav,Common Snipe - Gallinago gallinago,8
file185.wav,Common Snipe - Gallinago gallinago,8
file186.wav,Common Snipe - Gallinago gallinago,8
file187.wav,Common Snipe - Gallinago gallinago,8
file188.wav,Common Snipe - Gallinago gallinago,8
file189.wav,Common Snipe - Gallinago gallinago,8
file190.wav,Common Snipe - Gallinago gallinago,8
file191.wav,Common Snipe - Gallinago gallinago,8
file192.wav,Common Snipe - Gallinago gallinago,8
file193.wav,Common Snipe - Gallinago gallinago,8
file194.wav,Common Snipe - Gallinago gallinago,8
file195.wav,Common Snipe - Gallinago gallinago,8
file196.wav,Whistling Duck - Dendrocygna viduata,9
file197.wav,Whistling Duck - Dendrocygna viduata,9
file198.wav,Whistling Duck - Dendrocygna viduata,9
file199.wav,Whistling Duck - Dendrocygna viduata,9
file200.wav,Whistling Duck - Dendrocygna viduata,9
file201.wav,Whistling Duck - Dendrocygna viduata,9
file202.wav,Whistling Duck - Dendrocygna viduata,9
file203.wav,Whistling Duck - Dendrocygna viduata,9
file204.wav,Whistling Duck - Dendrocygna viduata,9
file205.wav,Whistling Duck - Dendrocygna viduata,9
file206.wav,Whistling Duck - Dendrocygna viduata,9
file207.wav,Whistling Duck - Dendrocygna viduata,9
file208.wav,Whistling Duck - Dendrocygna viduata,9
file209.wav,Whistling Duck - Dendrocygna viduata,9
file210.wav,Whistling Duck - Dendrocygna viduata,9
file211.wav,Whistling Duck - Dendrocygna viduata,9
file212.wav,Whistling Duck - Dendrocygna viduata,9
file213.wav,Whistling Duck - Dendrocygna viduata,9
file214.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file215.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file216.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file217.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file218.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file219.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file220.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file221.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file222.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file223.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file224.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file225.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file226.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file227.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file228.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file229.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file230.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file231.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file232.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file233.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file234.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file235.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file236.wav,Great Tit - Parus major,1
file237.wav,Great Tit - Parus major,1
file238.wav,Great Tit - Parus major,1
file239.wav,Great Tit - Parus major,1
file240.wav,Great Tit - Parus major,1
file241.wav,Great Tit - Parus major,1
file242.wav,Great Tit - Parus major,1
file243.wav,Great Tit - Parus major,1
file244.wav,Great Tit - Parus major,1
file245.wav,Great Tit - Parus major,1
file246.wav,Great Tit - Parus major,1
file247.wav,Great Tit - Parus major,1
file248.wav,Great Tit - Parus major,1
file249.wav,Great Tit - Parus major,1
file250.wav,Great Tit - Parus major,1
file251.wav,Great Tit - Parus major,1
file252.wav,Great Tit - Parus major,1
file253.wav,Willow Warbler - Phylloscopus trochilus,2
file254.wav,Willow Warbler - Phylloscopus trochilus,2
file255.wav,Willow Warbler - Phylloscopus trochilus,2
file256.wav,Willow Warbler - Phylloscopus trochilus,2
file257.wav,Willow Warbler - Phylloscopus trochilus,2
file258.wav,Willow Warbler - Phylloscopus trochilus,2
file259.wav,Willow Warbler - Phylloscopus trochilus,2
file260.wav,Willow Warbler - Phylloscopus trochilus,2
file261.wav,Willow Warbler - Phylloscopus trochilus,2
file262.wav,Willow Warbler - Phylloscopus trochilus,2
file263.wav,Willow Warbler - Phylloscopus trochilus,2
file264.wav,Willow Warbler - Phylloscopus trochilus,2
file265.wav,Willow Warbler - Phylloscopus trochilus,2
file266.wav,Willow Warbler - Phylloscopus trochilus,2
file267.wav,Willow Warbler - Phylloscopus trochilus,2
file268.wav,Willow Warbler - Phylloscopus trochilus,2
file269.wav,Willow Warbler - Phylloscopus trochilus,2
file270.wav,Willow Warbler - Phylloscopus trochilus,2
file271.wav,Willow Warbler - Phylloscopus trochilus,2
file272.wav,Willow Warbler - Phylloscopus trochilus,2
file273.wav,Willow Warbler - Phylloscopus trochilus,2
file274.wav,Willow Warbler - Phylloscopus trochilus,2
file275.wav,Willow Warbler - Phylloscopus trochilus,2
file276.wav,Willow Warbler - Phylloscopus trochilus,2
file277.wav,Willow Warbler - Phylloscopus trochilus,2
file278.wav,Willow Warbler - Phylloscopus trochilus,2
file279.wav,Willow Warbler - Phylloscopus trochilus,2
file280.wav,Willow Warbler - Phylloscopus trochilus,2
file281.wav,Willow Warbler - Phylloscopus trochilus,2
file282.wav,Willow Warbler - Phylloscopus trochilus,2
file283.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file284.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file285.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file286.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file287.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file288.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file289.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file290.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file291.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file292.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file293.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file294.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file295.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file296.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file297.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file298.wav,Common Blackbird - Turdus merula,4
file299.wav,Common Blackbird - Turdus merula,4
file300.wav,Common Blackbird - Turdus merula,4
file301.wav,Common Blackbird - Turdus merula,4
file302.wav,Common Blackbird - Turdus merula,4
file303.wav,Common Blackbird - Turdus merula,4
file304.wav,Common Blackbird - Turdus merula,4
file305.wav,Common Blackbird - Turdus merula,4
file306.wav,Common Blackbird - Turdus merula,4
file307.wav,Common Blackbird - Turdus merula,4
file308.wav,Common Blackbird - Turdus merula,4
file309.wav,Common Blackbird - Turdus merula,4
file310.wav,Common Blackbird - Turdus merula,4
file311.wav,Common Blackbird - Turdus merula,4
file312.wav,Common Blackbird - Turdus merula,4
file313.wav,Common Blackbird - Turdus merula,4
file314.wav,Common Blackbird - Turdus merula,4
file315.wav,Common Blackbird - Turdus merula,4
file316.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file317.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file318.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file319.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file320.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file321.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file322.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file323.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file324.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file325.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file326.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file327.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file328.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file329.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file330.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file331.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file332.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file333.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file334.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file335.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file336.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file337.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file338.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file339.wav,Greenish Warbler - Phylloscopus trochiloides viridanus,6
file340.wav,Blue Jay - Cyanocitta cristata,7
file341.wav,Blue Jay - Cyanocitta cristata,7
file342.wav,Blue Jay - Cyanocitta cristata,7
file343.wav,Blue Jay - Cyanocitta cristata,7
file344.wav,Blue Jay - Cyanocitta cristata,7
file345.wav,Blue Jay - Cyanocitta cristata,7
file346.wav,Blue Jay - Cyanocitta cristata,7
file347.wav,Blue Jay - Cyanocitta cristata,7
file348.wav,Blue Jay - Cyanocitta cristata,7
file349.wav,Blue Jay - Cyanocitta cristata,7
file350.wav,Blue Jay - Cyanocitta cristata,7
file351.wav,Blue Jay - Cyanocitta cristata,7
file352.wav,Blue Jay - Cyanocitta cristata,7
file353.wav,Blue Jay - Cyanocitta cristata,7
file354.wav,Blue Jay - Cyanocitta cristata,7
file355.wav,Blue Jay - Cyanocitta cristata,7
file356.wav,Blue Jay - Cyanocitta cristata,7
file357.wav,Blue Jay - Cyanocitta cristata,7
file358.wav,Blue Jay - Cyanocitta cristata,7
file359.wav,Blue Jay - Cyanocitta cristata,7
file360.wav,Blue Jay - Cyanocitta cristata,7
file361.wav,Blue Jay - Cyanocitta cristata,7
file362.wav,Blue Jay - Cyanocitta cristata,7
file363.wav,Common Snipe - Gallinago gallinago,8
file364.wav,Common Snipe - Gallinago gallinago,8
file365.wav,Common Snipe - Gallinago gallinago,8
file366.wav,Common Snipe - Gallinago gallinago,8
file367.wav,Common Snipe - Gallinago gallinago,8
file368.wav,Common Snipe - Gallinago gallinago,8
file369.wav,Common Snipe - Gallinago gallinago,8
file370.wav,Common Snipe - Gallinago gallinago,8
file371.wav,Common Snipe - Gallinago gallinago,8
file372.wav,Common Snipe - Gallinago gallinago,8
file373.wav,Common Snipe - Gallinago gallinago,8
file374.wav,Common Snipe - Gallinago gallinago,8
file375.wav,Common Snipe - Gallinago gallinago,8
file376.wav,Common Snipe - Gallinago gallinago,8
file377.wav,Common Snipe - Gallinago gallinago,8
file378.wav,Common Snipe - Gallinago gallinago,8
file379.wav,Common Snipe - Gallinago gallinago,8
file380.wav,Common Snipe - Gallinago gallinago,8
file381.wav,Common Snipe - Gallinago gallinago,8
file382.wav,Whistling Duck - Dendrocygna viduata,9
file383.wav,Whistling Duck - Dendrocygna viduata,9
file384.wav,Whistling Duck - Dendrocygna viduata,9
file385.wav,Whistling Duck - Dendrocygna viduata,9
file386.wav,Whistling Duck - Dendrocygna viduata,9
file387.wav,Whistling Duck - Dendrocygna viduata,9
file388.wav,Whistling Duck - Dendrocygna viduata,9
file389.wav,Whistling Duck - Dendrocygna viduata,9
file390.wav,Whistling Duck - Dendrocygna viduata,9
file391.wav,Whistling Duck - Dendrocygna viduata,9
file392.wav,Whistling Duck - Dendrocygna viduata,9
file393.wav,Whistling Duck - Dendrocygna viduata,9
file394.wav,Whistling Duck - Dendrocygna viduata,9
file395.wav,Whistling Duck - Dendrocygna viduata,9
file396.wav,Whistling Duck - Dendrocygna viduata,9
file397.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file398.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file399.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file400.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file401.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file402.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file403.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file404.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file405.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file406.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file407.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file408.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file409.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file410.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file411.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file412.wav,Red-whiskered Bulbul - Pycnonotus jocosus,0
file413.wav,Great Tit - Parus major,1
file414.wav,Great Tit - Parus major,1
file415.wav,Great Tit - Parus major,1
file416.wav,Great Tit - Parus major,1
file417.wav,Great Tit - Parus major,1
file418.wav,Great Tit - Parus major,1
file419.wav,Great Tit - Parus major,1
file420.wav,Great Tit - Parus major,1
file421.wav,Great Tit - Parus major,1
file422.wav,Great Tit - Parus major,1
file423.wav,Great Tit - Parus major,1
file424.wav,Great Tit - Parus major,1
file425.wav,Great Tit - Parus major,1
file426.wav,Great Tit - Parus major,1
file427.wav,Great Tit - Parus major,1
file428.wav,Great Tit - Parus major,1
file429.wav,Great Tit - Parus major,1
file430.wav,Great Tit - Parus major,1
file431.wav,Great Tit - Parus major,1
file432.wav,Great Tit - Parus major,1
file433.wav,Great Tit - Parus major,1
file434.wav,Great Tit - Parus major,1
file435.wav,Great Tit - Parus major,1
file436.wav,Great Tit - Parus major,1
file437.wav,Willow Warbler - Phylloscopus trochilus,2
file438.wav,Willow Warbler - Phylloscopus trochilus,2
file439.wav,Willow Warbler - Phylloscopus trochilus,2
file440.wav,Willow Warbler - Phylloscopus trochilus,2
file441.wav,Willow Warbler - Phylloscopus trochilus,2
file442.wav,Willow Warbler - Phylloscopus trochilus,2
file443.wav,Willow Warbler - Phylloscopus trochilus,2
file444.wav,Willow Warbler - Phylloscopus trochilus,2
file445.wav,Willow Warbler - Phylloscopus trochilus,2
file446.wav,Willow Warbler - Phylloscopus trochilus,2
file447.wav,Willow Warbler - Phylloscopus trochilus,2
file448.wav,Willow Warbler - Phylloscopus trochilus,2
file449.wav,Willow Warbler - Phylloscopus trochilus,2
file450.wav,Willow Warbler - Phylloscopus trochilus,2
file451.wav,Willow Warbler - Phylloscopus trochilus,2
file452.wav,Willow Warbler - Phylloscopus trochilus,2
file453.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file454.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file455.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file456.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file457.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file458.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file459.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file460.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file461.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file462.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file463.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file464.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file465.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file466.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file467.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file468.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file469.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file470.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file471.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file472.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file473.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file474.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file475.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file476.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file477.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file478.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file479.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file480.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file481.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file482.wav,European Pied Flycatcher - Ficedula hypoleuca,3
file483.wav,Common Blackbird - Turdus merula,4
file484.wav,Common Blackbird - Turdus merula,4
file485.wav,Common Blackbird - Turdus merula,4
file486.wav,Common Blackbird - Turdus merula,4
file487.wav,Common Blackbird - Turdus merula,4
file488.wav,Common Blackbird - Turdus merula,4
file489.wav,Common Blackbird - Turdus merula,4
file490.wav,Common Blackbird - Turdus merula,4
file491.wav,Common Blackbird - Turdus merula,4
file492.wav,Common Blackbird - Turdus merula,4
file493.wav,Common Blackbird - Turdus merula,4
file494.wav,Common Blackbird - Turdus merula,4
file495.wav,Common Blackbird - Turdus merula,4
file496.wav,Common Blackbird - Turdus merula,4
file497.wav,Common Blackbird - Turdus merula,4
file498.wav,Common Blackbird - Turdus merula,4
file499.wav,Common Blackbird - Turdus merula,4
file500.wav,Common Blackbird - Turdus merula,4
file501.wav,Common Blackbird - Turdus merula,4
file502.wav,Common Blackbird - Turdus merula,4
file503.wav,Common Blackbird - Turdus merula,4
file504.wav,Common Redstart - Phoenicurus phoenicurus,5
file505.wav,Common Redstart - Phoenicurus phoenicurus,5
file506.wav,Common Redstart - Phoenicurus phoenicurus,5
file507.wav,Common Redstart - Phoenicurus phoenicurus,5
file508.wav,Common Redstart - Phoenicurus phoenicurus,5
file509.wav,Common Redstart - Phoenicurus phoenicurus,5
